COAL_MOISTURE,MILL_OUTLET_TEMP,AF_RATIO,MILL_INLET_TEMP
3,58.333333333333336,1.9,113.46329520816798
4,58.333333333333336,1.9,117.84633455879299
5,58.333333333333336,1.9,128.07342637691804
6,58.333333333333336,1.9,136.10899851973056
7,58.333333333333336,1.9,147.79710345473055
8,58.333333333333336,1.9,153.6411559222306
9,58.333333333333336,1.9,160.94622150660564
10,58.333333333333336,1.9,167.52078053254314
11,58.333333333333336,1.9,174.09533955848067
12,58.333333333333336,1.9,179.9393920259807
13,58.333333333333336,1.9,185.0529379350432
14,58.333333333333336,1.9,190.16648384410573
15,58.333333333333336,1.9,194.54952319473074
16,58.333333333333336,1.9,198.20205598691825
17,58.333333333333336,1.9,203.31560189598076
18,58.333333333333336,1.9,206.96813468816828
19,58.333333333333336,1.9,210.6206674803558
20,58.333333333333336,1.9,214.2732002725433
21,58.333333333333336,1.9,217.9257330647308
22,58.333333333333336,1.9,221.57826585691834
23,58.333333333333336,1.9,224.50029209066832
24,58.333333333333336,1.9,228.15282488285584
25,58.333333333333336,1.9,231.80535767504333
26,58.333333333333336,1.9,235.45789046723087
27,58.333333333333336,1.9,237.6494101425434
28,58.333333333333336,1.9,242.03244949316837
29,58.333333333333336,1.9,244.2239691684809
30,58.333333333333336,1.9,246.4154888437934
31,58.333333333333336,1.9,250.0680216359809
32,58.333333333333336,1.9,254.45106098660594
33,58.333333333333336,1.9,256.64258066191843
34,58.333333333333336,1.9,258.83410033723095
35,58.333333333333336,1.9,261.75612657098094
36,58.333333333333336,1.9,265.40865936316845
37,58.333333333333336,1.9,267.600179038481
38,58.333333333333336,1.9,270.52220527223096
39,58.333333333333336,1.9,272.7137249475435
40,58.333333333333336,1.9,276.36625773973105
3,58.888888888888886,1.9,114.19380176660547
4,58.888888888888886,1.9,120.03785423410551
5,58.888888888888886,1.9,128.8039329353555
6,58.888888888888886,1.9,137.57001163660556
7,58.888888888888886,1.9,148.5276100131681
8,58.888888888888886,1.9,155.1021690391056
9,58.888888888888886,1.9,163.13774118191813
10,58.888888888888886,1.9,169.71230020785566
11,58.888888888888886,1.9,175.55635267535567
12,58.888888888888886,1.9,182.1309117012932
13,58.888888888888886,1.9,187.2444576103557
14,58.888888888888886,1.9,191.6274969609807
15,58.888888888888886,1.9,196.74104287004323
16,58.888888888888886,1.9,201.85458877910574
17,58.888888888888886,1.9,205.50712157129328
18,58.888888888888886,1.9,209.15965436348077
19,58.888888888888886,1.9,212.81218715566828
20,58.888888888888886,1.9,216.4647199478558
21,58.888888888888886,1.9,220.8477592984808
22,58.888888888888886,1.9,224.50029209066832
23,58.888888888888886,1.9,228.15282488285584
24,58.888888888888886,1.9,230.34434455816836
25,58.888888888888886,1.9,233.99687735035585
26,58.888888888888886,1.9,237.6494101425434
27,58.888888888888886,1.9,241.30194293473085
28,58.888888888888886,1.9,244.2239691684809
29,58.888888888888886,1.9,246.4154888437934
30,58.888888888888886,1.9,250.0680216359809
31,58.888888888888886,1.9,252.99004786973092
32,58.888888888888886,1.9,256.64258066191843
33,58.888888888888886,1.9,258.83410033723095
34,58.888888888888886,1.9,262.48663312941846
35,58.888888888888886,1.9,265.40865936316845
36,58.888888888888886,1.9,267.600179038481
37,58.888888888888886,1.9,271.25271183066843
38,58.888888888888886,1.9,273.444231505981
39,58.888888888888886,1.9,277.0967642981684
40,58.888888888888886,1.9,280.01879053191857
3,59.44444444444444,1.9,114.92430832504299
4,59.44444444444444,1.9,121.49886735098052
5,59.44444444444444,1.9,130.99545261066802
6,59.44444444444444,1.9,138.30051819504308
7,59.44444444444444,1.9,150.7191296884806
8,59.44444444444444,1.9,157.29368871441815
9,59.44444444444444,1.9,164.59875429879312
10,59.44444444444444,1.9,170.44280676629316
11,59.44444444444444,1.9,177.01736579223066
12,59.44444444444444,1.9,184.32243137660572
13,59.44444444444444,1.9,189.43597728566823
14,59.44444444444444,1.9,193.8190166362932
15,59.44444444444444,1.9,198.93256254535575
16,59.44444444444444,1.9,202.58509533754327
17,59.44444444444444,1.9,207.69864124660575
18,59.44444444444444,1.9,211.3511740387933
19,59.44444444444444,1.9,215.0037068309808
20,59.44444444444444,1.9,218.6562396231683
21,59.44444444444444,1.9,223.03927897379333
22,59.44444444444444,1.9,226.69181176598082
23,59.44444444444444,1.9,230.34434455816836
24,59.44444444444444,1.9,233.99687735035585
25,59.44444444444444,1.9,237.6494101425434
26,59.44444444444444,1.9,239.8409298178559
27,59.44444444444444,1.9,243.49346261004337
28,59.44444444444444,1.9,246.4154888437934
29,59.44444444444444,1.9,250.0680216359809
30,59.44444444444444,1.9,253.7205544281684
31,59.44444444444444,1.9,255.91207410348093
32,59.44444444444444,1.9,259.5646068956684
33,59.44444444444444,1.9,261.0256200125434
34,59.44444444444444,1.9,264.6781528047309
35,59.44444444444444,1.9,268.33068559691844
36,59.44444444444444,1.9,271.25271183066843
37,59.44444444444444,1.9,273.444231505981
38,59.44444444444444,1.9,277.0967642981684
39,59.44444444444444,1.9,280.01879053191857
40,59.44444444444444,1.9,282.21031020723103
3,60.0,1.9,116.38532144191797
4,60.0,1.9,122.229373909418
5,60.0,1.9,131.72595916910552
6,60.0,1.9,140.49203787035557
7,60.0,1.9,151.4496362469181
8,60.0,1.9,158.02419527285562
9,60.0,1.9,166.79027397410562
10,60.0,1.9,172.63432644160565
11,60.0,1.9,179.20888546754318
12,60.0,1.9,185.0529379350432
13,60.0,1.9,191.6274969609807
14,60.0,1.9,196.74104287004323
15,60.0,1.9,201.12408222066824
16,60.0,1.9,206.23762812973078
17,60.0,1.9,209.89016092191827
18,60.0,1.9,213.5426937141058
19,60.0,1.9,217.19522650629335
20,60.0,1.9,222.30877241535583
21,60.0,1.9,225.96130520754335
22,60.0,1.9,228.15282488285584
23,60.0,1.9,232.53586423348082
24,60.0,1.9,236.18839702566837
25,60.0,1.9,239.8409298178559
26,60.0,1.9,243.49346261004337
27,60.0,1.9,245.6849822853559
28,60.0,1.9,249.33751507754343
29,60.0,1.9,252.25954131129342
30,60.0,1.9,255.91207410348093
31,60.0,1.9,258.1035937787934
32,60.0,1.9,261.75612657098094
33,60.0,1.9,264.6781528047309
34,60.0,1.9,268.33068559691844
35,60.0,1.9,270.52220527223096
36,60.0,1.9,274.17473806441853
37,60.0,1.9,277.0967642981684
38,60.0,1.9,280.749297090356
39,60.0,1.9,282.9408167656685
40,60.0,1.9,285.86284299941855
3,60.55555555555556,1.9,117.11582800035548
4,60.55555555555556,1.9,122.9598804678555
5,60.55555555555556,1.9,133.91747884441804
6,60.55555555555556,1.9,141.22254442879304
7,60.55555555555556,1.9,152.9106493637931
8,60.55555555555556,1.9,160.21571494816814
9,60.55555555555556,1.9,168.98179364941814
10,60.55555555555556,1.9,174.82584611691814
11,60.55555555555556,1.9,181.4004051428557
12,60.55555555555556,1.9,187.2444576103557
13,60.55555555555556,1.9,193.8190166362932
14,60.55555555555556,1.9,198.20205598691825
15,60.55555555555556,1.9,203.31560189598076
16,60.55555555555556,1.9,208.42914780504327
17,60.55555555555556,1.9,212.0816805972308
18,60.55555555555556,1.9,215.73421338941827
19,60.55555555555556,1.9,220.8477592984808
20,60.55555555555556,1.9,224.50029209066832
21,60.55555555555556,1.9,228.15282488285584
22,60.55555555555556,1.9,231.80535767504333
23,60.55555555555556,1.9,234.72738390879334
24,60.55555555555556,1.9,239.8409298178559
25,60.55555555555556,1.9,242.03244949316837
26,60.55555555555556,1.9,245.6849822853559
27,60.55555555555556,1.9,247.8765019606684
28,60.55555555555556,1.9,251.5290347528559
29,60.55555555555556,1.9,255.91207410348093
30,60.55555555555556,1.9,259.5646068956684
31,60.55555555555556,1.9,261.75612657098094
32,60.55555555555556,1.9,264.6781528047309
33,60.55555555555556,1.9,268.33068559691844
34,60.55555555555556,1.9,270.52220527223096
35,60.55555555555556,1.9,274.17473806441853
36,60.55555555555556,1.9,276.36625773973105
37,60.55555555555556,1.9,280.01879053191857
38,60.55555555555556,1.9,282.9408167656685
39,60.55555555555556,1.9,286.593349557856
40,60.55555555555556,1.9,288.78486923316854
3,61.111111111111114,1.9,117.84633455879299
4,61.111111111111114,1.9,125.151400143168
5,61.111111111111114,1.9,135.37849196129304
6,61.111111111111114,1.9,144.14457066254306
7,61.111111111111114,1.9,155.1021690391056
8,61.111111111111114,1.9,160.94622150660564
9,61.111111111111114,1.9,328.2322233887937
10,61.111111111111114,1.9,176.2868592337932
11,61.111111111111114,1.9,183.5919248181682
12,61.111111111111114,1.9,189.43597728566823
13,61.111111111111114,1.9,196.01053631160573
14,61.111111111111114,1.9,200.39357566223077
15,61.111111111111114,1.9,205.50712157129328
16,61.111111111111114,1.9,210.6206674803558
17,61.111111111111114,1.9,214.2732002725433
18,61.111111111111114,1.9,219.38674618160582
19,61.111111111111114,1.9,223.03927897379333
20,61.111111111111114,1.9,226.69181176598082
21,61.111111111111114,1.9,230.34434455816836
22,61.111111111111114,1.9,233.99687735035585
23,61.111111111111114,1.9,238.37991670098089
24,61.111111111111114,1.9,242.03244949316837
25,61.111111111111114,1.9,245.6849822853559
26,61.111111111111114,1.9,247.8765019606684
27,61.111111111111114,1.9,251.5290347528559
28,61.111111111111114,1.9,255.18156754504344
29,61.111111111111114,1.9,258.1035937787934
30,61.111111111111114,1.9,261.75612657098094
31,61.111111111111114,1.9,263.94764624629346
32,61.111111111111114,1.9,267.600179038481
33,61.111111111111114,1.9,271.25271183066843
34,61.111111111111114,1.9,274.17473806441853
35,61.111111111111114,1.9,276.36625773973105
36,61.111111111111114,1.9,281.4798036487935
37,61.111111111111114,1.9,283.67132332410597
38,61.111111111111114,1.9,286.593349557856
39,61.111111111111114,1.9,288.78486923316854
40,61.111111111111114,1.9,291.7068954669185
3,61.666666666666664,1.9,118.57684111723049
4,61.666666666666664,1.9,125.88190670160553
5,61.666666666666664,1.9,137.57001163660556
6,61.666666666666664,1.9,144.8750772209806
7,61.666666666666664,1.9,155.83267559754307
8,61.666666666666664,1.9,163.13774118191813
9,61.666666666666664,1.9,171.17331332473066
10,61.666666666666664,1.9,178.4783789091057
11,61.666666666666664,1.9,184.32243137660572
12,61.666666666666664,1.9,191.6274969609807
13,61.666666666666664,1.9,198.20205598691825
14,61.666666666666664,1.9,203.31560189598076
15,61.666666666666664,1.9,207.69864124660575
16,61.666666666666664,1.9,212.81218715566828
17,61.666666666666664,1.9,216.4647199478558
18,61.666666666666664,1.9,221.57826585691834
19,61.666666666666664,1.9,225.23079864910582
20,61.666666666666664,1.9,228.88333144129334
21,61.666666666666664,1.9,232.53586423348082
22,61.666666666666664,1.9,236.18839702566837
23,61.666666666666664,1.9,239.8409298178559
24,61.666666666666664,1.9,243.49346261004337
25,61.666666666666664,1.9,247.8765019606684
26,61.666666666666664,1.9,251.5290347528559
27,61.666666666666664,1.9,253.7205544281684
28,61.666666666666664,1.9,257.37308722035596
29,61.666666666666664,1.9,261.0256200125434
30,61.666666666666664,1.9,263.94764624629346
31,61.666666666666664,1.9,267.600179038481
32,61.666666666666664,1.9,271.25271183066843
33,61.666666666666664,1.9,273.444231505981
34,61.666666666666664,1.9,277.0967642981684
35,61.666666666666664,1.9,280.01879053191857
36,61.666666666666664,1.9,283.67132332410597
37,61.666666666666664,1.9,285.86284299941855
38,61.666666666666664,1.9,289.51537579160606
39,61.666666666666664,1.9,292.43740202535605
40,61.666666666666664,1.9,294.62892170066857
3,62.22222222222222,1.9,120.03785423410551
4,62.22222222222222,1.9,126.61241326004301
5,62.22222222222222,1.9,138.30051819504308
6,62.22222222222222,1.9,145.60558377941808
7,62.22222222222222,1.9,158.02419527285562
8,62.22222222222222,1.9,165.32926085723068
9,62.22222222222222,1.9,172.63432644160565
10,62.22222222222222,1.9,180.66989858441818
11,62.22222222222222,1.9,186.5139510519182
12,62.22222222222222,1.9,193.8190166362932
13,62.22222222222222,1.9,198.93256254535575
14,62.22222222222222,1.9,205.50712157129328
15,62.22222222222222,1.9,209.89016092191827
16,62.22222222222222,1.9,215.0037068309808
17,62.22222222222222,1.9,218.6562396231683
18,62.22222222222222,1.9,223.7697855322308
19,62.22222222222222,1.9,227.42231832441834
20,62.22222222222222,1.9,232.53586423348082
21,62.22222222222222,1.9,234.72738390879334
22,62.22222222222222,1.9,239.8409298178559
23,62.22222222222222,1.9,243.49346261004337
24,62.22222222222222,1.9,247.1459954022309
25,62.22222222222222,1.9,250.0680216359809
26,62.22222222222222,1.9,253.7205544281684
27,62.22222222222222,1.9,257.37308722035596
28,62.22222222222222,1.9,261.0256200125434
29,62.22222222222222,1.9,263.21713968785593
30,62.22222222222222,1.9,267.600179038481
31,62.22222222222222,1.9,269.7916987137935
32,62.22222222222222,1.9,273.444231505981
33,62.22222222222222,1.9,277.0967642981684
34,62.22222222222222,1.9,279.28828397348093
35,62.22222222222222,1.9,282.9408167656685
36,62.22222222222222,1.9,285.86284299941855
37,62.22222222222222,1.9,289.51537579160606
38,62.22222222222222,1.9,291.7068954669185
39,62.22222222222222,1.9,295.35942825910604
40,62.22222222222222,1.9,298.2814544928561
3,62.77777777777778,1.9,120.768360792543
4,62.77777777777778,1.9,129.53443949379303
5,62.77777777777778,1.9,139.03102475348055
6,62.77777777777778,1.9,147.79710345473055
7,62.77777777777778,1.9,158.75470183129312
8,62.77777777777778,1.9,166.79027397410562
9,62.77777777777778,1.9,174.09533955848067
10,62.77777777777778,1.9,181.4004051428557
11,62.77777777777778,1.9,188.7054707272307
12,62.77777777777778,1.9,196.01053631160573
13,62.77777777777778,1.9,201.12408222066824
14,62.77777777777778,1.9,207.69864124660575
15,62.77777777777778,1.9,212.0816805972308
16,62.77777777777778,1.9,217.19522650629335
17,62.77777777777778,1.9,220.8477592984808
18,62.77777777777778,1.9,225.96130520754335
19,62.77777777777778,1.9,229.61383799973086
20,62.77777777777778,1.9,234.72738390879334
21,62.77777777777778,1.9,236.91890358410586
22,62.77777777777778,1.9,242.03244949316837
23,62.77777777777778,1.9,245.6849822853559
24,62.77777777777778,1.9,249.33751507754343
25,62.77777777777778,1.9,252.99004786973092
26,62.77777777777778,1.9,257.37308722035596
27,62.77777777777778,1.9,259.5646068956684
28,62.77777777777778,1.9,263.21713968785593
29,62.77777777777778,1.9,265.40865936316845
30,62.77777777777778,1.9,269.7916987137935
31,62.77777777777778,1.9,273.444231505981
32,62.77777777777778,1.9,277.0967642981684
33,62.77777777777778,1.9,279.28828397348093
34,62.77777777777778,1.9,284.4018298825435
35,62.77777777777778,1.9,286.593349557856
36,62.77777777777778,1.9,289.51537579160606
37,62.77777777777778,1.9,293.16790858379346
38,62.77777777777778,1.9,295.35942825910604
39,62.77777777777778,1.9,298.2814544928561
40,62.77777777777778,1.9,300.47297416816855
3,63.333333333333336,1.9,121.49886735098052
4,63.333333333333336,1.9,130.26494605223056
5,63.333333333333336,1.9,140.49203787035557
6,63.333333333333336,1.9,148.5276100131681
7,63.333333333333336,1.9,160.21571494816814
8,63.333333333333336,1.9,168.25128709098067
9,63.333333333333336,1.9,176.2868592337932
10,63.333333333333336,1.9,183.5919248181682
11,63.333333333333336,1.9,190.8969904025432
12,63.333333333333336,1.9,198.20205598691825
13,63.333333333333336,1.9,203.31560189598076
14,63.333333333333336,1.9,209.89016092191827
15,63.333333333333336,1.9,214.2732002725433
16,63.333333333333336,1.9,219.38674618160582
17,63.333333333333336,1.9,223.03927897379333
18,63.333333333333336,1.9,228.15282488285584
19,63.333333333333336,1.9,233.26637079191835
20,63.333333333333336,1.9,236.91890358410586
21,63.333333333333336,1.9,240.5714363762934
22,63.333333333333336,1.9,244.2239691684809
23,63.333333333333336,1.9,247.8765019606684
24,63.333333333333336,1.9,251.5290347528559
25,63.333333333333336,1.9,255.91207410348093
26,63.333333333333336,1.9,259.5646068956684
27,63.333333333333336,1.9,263.21713968785593
28,63.333333333333336,1.9,266.86967248004345
29,63.333333333333336,1.9,269.06119215535597
30,63.333333333333336,1.9,272.7137249475435
31,63.333333333333336,1.9,275.6357511812935
32,63.333333333333336,1.9,279.28828397348093
33,63.333333333333336,1.9,282.9408167656685
34,63.333333333333336,1.9,286.593349557856
35,63.333333333333336,1.9,288.78486923316854
36,63.333333333333336,1.9,292.43740202535605
37,63.333333333333336,1.9,295.35942825910604
38,63.333333333333336,1.9,299.01196105129355
39,63.333333333333336,1.9,301.2034807266061
40,63.333333333333336,1.9,304.12550696035606
3,63.888888888888886,1.9,122.229373909418
4,63.888888888888886,1.9,130.99545261066802
5,63.888888888888886,1.9,141.95305098723057
6,63.888888888888886,1.9,150.7191296884806
7,63.888888888888886,1.9,162.40723462348063
8,63.888888888888886,1.9,169.71230020785566
9,63.888888888888886,1.9,178.4783789091057
10,63.888888888888886,1.9,185.78344449348072
11,63.888888888888886,1.9,191.6274969609807
12,63.888888888888886,1.9,199.66306910379322
13,63.888888888888886,1.9,205.50712157129328
14,63.888888888888886,1.9,212.0816805972308
15,63.888888888888886,1.9,217.19522650629335
16,63.888888888888886,1.9,221.57826585691834
17,63.888888888888886,1.9,226.69181176598082
18,63.888888888888886,1.9,230.34434455816836
19,63.888888888888886,1.9,235.45789046723087
20,63.888888888888886,1.9,239.11042325941838
21,63.888888888888886,1.9,242.76295605160587
22,63.888888888888886,1.9,246.4154888437934
23,63.888888888888886,1.9,250.0680216359809
24,63.888888888888886,1.9,254.45106098660594
25,63.888888888888886,1.9,258.1035937787934
26,63.888888888888886,1.9,261.75612657098094
27,63.888888888888886,1.9,265.40865936316845
28,63.888888888888886,1.9,269.06119215535597
29,63.888888888888886,1.9,271.25271183066843
30,63.888888888888886,1.9,274.90524462285595
31,63.888888888888886,1.9,279.28828397348093
32,63.888888888888886,1.9,282.9408167656685
33,63.888888888888886,1.9,286.593349557856
34,63.888888888888886,1.9,288.78486923316854
35,63.888888888888886,1.9,292.43740202535605
36,63.888888888888886,1.9,295.35942825910604
37,63.888888888888886,1.9,299.01196105129355
38,63.888888888888886,1.9,301.2034807266061
39,63.888888888888886,1.9,304.8560135187936
40,63.888888888888886,1.9,307.04753319410605
3,64.44444444444444,1.9,123.69038702629298
4,64.44444444444444,1.9,132.45646572754305
5,64.44444444444444,1.9,143.41406410410556
6,64.44444444444444,1.9,152.1801428053556
7,64.44444444444444,1.9,163.13774118191813
8,64.44444444444444,1.9,170.44280676629316
9,64.44444444444444,1.9,179.20888546754318
10,64.44444444444444,1.9,186.5139510519182
11,64.44444444444444,1.9,193.8190166362932
12,64.44444444444444,1.9,201.85458877910574
13,64.44444444444444,1.9,207.69864124660575
14,64.44444444444444,1.9,214.2732002725433
15,64.44444444444444,1.9,218.6562396231683
16,64.44444444444444,1.9,223.7697855322308
17,64.44444444444444,1.9,228.88333144129334
18,64.44444444444444,1.9,233.99687735035585
19,64.44444444444444,1.9,237.6494101425434
20,64.44444444444444,1.9,241.30194293473085
21,64.44444444444444,1.9,244.9544757269184
22,64.44444444444444,1.9,250.0680216359809
23,64.44444444444444,1.9,253.7205544281684
24,64.44444444444444,1.9,257.37308722035596
25,64.44444444444444,1.9,261.0256200125434
26,64.44444444444444,1.9,264.6781528047309
27,64.44444444444444,1.9,267.600179038481
28,64.44444444444444,1.9,271.25271183066843
29,64.44444444444444,1.9,274.90524462285595
30,64.44444444444444,1.9,278.5577774150435
31,64.44444444444444,1.9,280.749297090356
32,64.44444444444444,1.9,285.86284299941855
33,64.44444444444444,1.9,288.78486923316854
34,64.44444444444444,1.9,292.43740202535605
35,64.44444444444444,1.9,294.62892170066857
36,64.44444444444444,1.9,298.2814544928561
37,64.44444444444444,1.9,301.2034807266061
38,64.44444444444444,1.9,304.8560135187936
39,64.44444444444444,1.9,308.5085463109811
40,64.44444444444444,1.9,310.70006598629357
3,65.0,1.9,124.42089358473052
4,65.0,1.9,134.64798540285554
5,65.0,1.9,144.14457066254306
6,65.0,1.9,152.9106493637931
7,65.0,1.9,163.8682477403556
8,65.0,1.9,172.63432644160565
9,65.0,1.9,181.4004051428557
10,65.0,1.9,188.7054707272307
11,65.0,1.9,196.74104287004323
12,65.0,1.9,204.04610845441826
13,65.0,1.9,209.89016092191827
14,65.0,1.9,216.4647199478558
15,65.0,1.9,221.57826585691834
16,65.0,1.9,225.96130520754335
17,65.0,1.9,231.07485111660586
18,65.0,1.9,236.18839702566837
19,65.0,1.9,239.8409298178559
20,65.0,1.9,243.49346261004337
21,65.0,1.9,248.60700851910588
22,65.0,1.9,252.25954131129342
23,65.0,1.9,255.91207410348093
24,65.0,1.9,259.5646068956684
25,65.0,1.9,263.21713968785593
26,65.0,1.9,266.86967248004345
27,65.0,1.9,271.25271183066843
28,65.0,1.9,274.90524462285595
29,65.0,1.9,277.0967642981684
30,65.0,1.9,282.21031020723103
31,65.0,1.9,284.4018298825435
32,65.0,1.9,288.054362674731
33,65.0,1.9,290.976388908481
34,65.0,1.9,294.62892170066857
35,65.0,1.9,298.2814544928561
36,65.0,1.9,301.9339872850436
37,65.0,1.9,304.12550696035606
38,65.0,1.9,307.7780397525436
39,65.0,1.9,312.1610791031687
40,65.0,1.9,312.8915856616061
3,65.55555555555556,1.9,125.151400143168
4,65.55555555555556,1.9,135.37849196129304
5,65.55555555555556,1.9,146.33609033785558
6,65.55555555555556,1.9,155.1021690391056
7,65.55555555555556,1.9,166.05976741566815
8,65.55555555555556,1.9,174.82584611691814
9,65.55555555555556,1.9,182.86141825973067
10,65.55555555555556,1.9,190.8969904025432
11,65.55555555555556,1.9,197.47154942848076
12,65.55555555555556,1.9,206.23762812973078
13,65.55555555555556,1.9,212.0816805972308
14,65.55555555555556,1.9,218.6562396231683
15,65.55555555555556,1.9,223.7697855322308
16,65.55555555555556,1.9,228.15282488285584
17,65.55555555555556,1.9,233.26637079191835
18,65.55555555555556,1.9,238.37991670098089
19,65.55555555555556,1.9,242.03244949316837
20,65.55555555555556,1.9,247.1459954022309
21,65.55555555555556,1.9,250.7985281944184
22,65.55555555555556,1.9,254.45106098660594
23,65.55555555555556,1.9,258.1035937787934
24,65.55555555555556,1.9,263.21713968785593
25,65.55555555555556,1.9,266.86967248004345
26,65.55555555555556,1.9,270.52220527223096
27,65.55555555555556,1.9,273.444231505981
28,65.55555555555556,1.9,277.0967642981684
29,65.55555555555556,1.9,280.749297090356
30,65.55555555555556,1.9,284.4018298825435
31,65.55555555555556,1.9,288.054362674731
32,65.55555555555556,1.9,291.7068954669185
33,65.55555555555556,1.9,294.62892170066857
34,65.55555555555556,1.9,298.2814544928561
35,65.55555555555556,1.9,300.47297416816855
36,65.55555555555556,1.9,304.12550696035606
37,65.55555555555556,1.9,307.7780397525436
38,65.55555555555556,1.9,311.4305725447311
39,65.55555555555556,1.9,314.35259877848114
40,65.55555555555556,1.9,316.5441184537936
3,66.11111111111111,1.9,126.61241326004301
4,66.11111111111111,1.9,136.10899851973056
5,66.11111111111111,1.9,147.06659689629308
6,66.11111111111111,1.9,155.83267559754307
7,66.11111111111111,1.9,167.52078053254314
8,66.11111111111111,1.9,175.55635267535567
9,66.11111111111111,1.9,184.32243137660572
10,66.11111111111111,1.9,192.35800351941825
11,66.11111111111111,1.9,199.66306910379322
12,66.11111111111111,1.9,208.42914780504327
13,66.11111111111111,1.9,214.2732002725433
14,66.11111111111111,1.9,220.8477592984808
15,66.11111111111111,1.9,225.96130520754335
16,66.11111111111111,1.9,230.34434455816836
17,66.11111111111111,1.9,235.45789046723087
18,66.11111111111111,1.9,240.5714363762934
19,66.11111111111111,1.9,244.2239691684809
20,66.11111111111111,1.9,249.33751507754343
21,66.11111111111111,1.9,252.99004786973092
22,66.11111111111111,1.9,256.64258066191843
23,66.11111111111111,1.9,260.29511345410594
24,66.11111111111111,1.9,265.40865936316845
25,66.11111111111111,1.9,269.06119215535597
26,66.11111111111111,1.9,272.7137249475435
27,66.11111111111111,1.9,276.36625773973105
28,66.11111111111111,1.9,280.01879053191857
29,66.11111111111111,1.9,283.67132332410597
30,66.11111111111111,1.9,286.593349557856
31,66.11111111111111,1.9,290.24588235004353
32,66.11111111111111,1.9,293.8984151422311
33,66.11111111111111,1.9,297.55094793441856
34,66.11111111111111,1.9,301.2034807266061
35,66.11111111111111,1.9,304.12550696035606
36,66.11111111111111,1.9,307.7780397525436
37,66.11111111111111,1.9,311.4305725447311
38,66.11111111111111,1.9,315.0831053369186
39,66.11111111111111,1.9,317.2746250122311
40,66.11111111111111,1.9,318.7356381291061
3,66.66666666666667,1.9,127.34291981848052
4,66.66666666666667,1.9,138.30051819504308
5,66.66666666666667,1.9,149.9886231300431
6,66.66666666666667,1.9,158.02419527285562
7,66.66666666666667,1.9,168.98179364941814
8,66.66666666666667,1.9,177.01736579223066
9,66.66666666666667,1.9,187.2444576103557
10,66.66666666666667,1.9,194.54952319473074
11,66.66666666666667,1.9,201.85458877910574
12,66.66666666666667,1.9,210.6206674803558
13,66.66666666666667,1.9,215.73421338941827
14,66.66666666666667,1.9,223.03927897379333
15,66.66666666666667,1.9,228.15282488285584
16,66.66666666666667,1.9,232.53586423348082
17,66.66666666666667,1.9,237.6494101425434
18,66.66666666666667,1.9,242.76295605160587
19,66.66666666666667,1.9,246.4154888437934
20,66.66666666666667,1.9,251.5290347528559
21,66.66666666666667,1.9,255.18156754504344
22,66.66666666666667,1.9,260.29511345410594
23,66.66666666666667,1.9,263.94764624629346
24,66.66666666666667,1.9,267.600179038481
25,66.66666666666667,1.9,271.25271183066843
26,66.66666666666667,1.9,274.90524462285595
27,66.66666666666667,1.9,278.5577774150435
28,66.66666666666667,1.9,282.21031020723103
29,66.66666666666667,1.9,286.593349557856
30,66.66666666666667,1.9,290.24588235004353
31,66.66666666666667,1.9,293.8984151422311
32,66.66666666666667,1.9,297.55094793441856
33,66.66666666666667,1.9,299.742467609731
34,66.66666666666667,1.9,303.3950004019186
35,66.66666666666667,1.9,306.3170266356686
36,66.66666666666667,1.9,311.4305725447311
37,66.66666666666667,1.9,315.0831053369186
38,66.66666666666667,1.9,317.2746250122311
39,66.66666666666667,1.9,320.92715780441864
40,66.66666666666667,1.9,322.38817092129364
3,67.22222222222223,1.9,128.07342637691804
4,67.22222222222223,1.9,139.03102475348055
5,67.22222222222223,1.9,150.7191296884806
6,67.22222222222223,1.9,159.48520838973062
7,67.22222222222223,1.9,170.44280676629316
8,67.22222222222223,1.9,179.20888546754318
9,67.22222222222223,1.9,187.97496416879324
10,67.22222222222223,1.9,196.74104287004323
11,67.22222222222223,1.9,204.04610845441826
12,67.22222222222223,1.9,211.3511740387933
13,67.22222222222223,1.9,217.9257330647308
14,67.22222222222223,1.9,225.23079864910582
15,67.22222222222223,1.9,230.34434455816836
16,67.22222222222223,1.9,236.18839702566837
17,67.22222222222223,1.9,239.8409298178559
18,67.22222222222223,1.9,244.9544757269184
19,67.22222222222223,1.9,250.0680216359809
20,67.22222222222223,1.9,253.7205544281684
21,67.22222222222223,1.9,257.37308722035596
22,67.22222222222223,1.9,262.48663312941846
23,67.22222222222223,1.9,266.1391659216059
24,67.22222222222223,1.9,271.25271183066843
25,67.22222222222223,1.9,273.444231505981
26,67.22222222222223,1.9,278.5577774150435
27,67.22222222222223,1.9,280.749297090356
28,67.22222222222223,1.9,285.86284299941855
29,67.22222222222223,1.9,288.78486923316854
30,67.22222222222223,1.9,293.16790858379346
31,67.22222222222223,1.9,296.0899348175436
32,67.22222222222223,1.9,299.742467609731
33,67.22222222222223,1.9,303.3950004019186
34,67.22222222222223,1.9,307.04753319410605
35,67.22222222222223,1.9,309.2390528694185
36,67.22222222222223,1.9,314.35259877848114
37,67.22222222222223,1.9,317.2746250122311
38,67.22222222222223,1.9,320.92715780441864
39,67.22222222222223,1.9,324.57969059660616
40,67.22222222222223,1.9,325.31019715504357
3,67.77777777777777,1.9,128.8039329353555
4,67.77777777777777,1.9,140.49203787035557
5,67.77777777777777,1.9,151.4496362469181
